id,planned_departure,planned_arrival,real_departure,real_arrival,id_train,id_route,id_driver
580,2021-06-19 12:50:57.399693,2021-06-19 16:56:56.267587,2021-06-19 13:20:57.399693,2021-06-19 17:43:56.267587,255,670,320
581,2021-03-09 13:04:50.679517,2021-03-09 20:44:07.647248,2021-03-09 15:59:50.679517,2021-03-09 20:44:07.647248,545,76,29
582,2021-05-29 18:39:35.324827,2021-05-29 21:06:47.922841,2021-05-29 20:14:35.324827,2021-05-30 00:01:47.922841,178,398,726
583,2021-05-18 08:12:48.292863,2021-05-18 11:22:51.746052,2021-05-18 10:16:48.292863,2021-05-18 13:07:51.746052,548,357,381
584,2021-03-07 02:30:51.311711,2021-03-07 06:06:30.786125,2021-03-07 02:30:51.311711,2021-03-07 07:34:30.786125,695,221,458
585,2021-04-01 20:20:58.232043,2021-04-02 03:18:34.179419,2021-04-01 21:24:58.232043,2021-04-02 05:33:34.179419,713,12,216
586,2021-02-14 00:10:24.736360,2021-02-14 02:39:37.960715,2021-02-14 01:33:24.736360,2021-02-14 04:06:37.960715,529,131,549
587,2021-01-11 19:17:57.579231,2021-01-11 22:41:23.062516,2021-01-11 21:51:57.579231,2021-01-11 22:41:23.062516,882,524,34
588,2021-03-14 05:22:16.797086,2021-03-14 12:36:14.522350,2021-03-14 05:22:16.797086,2021-03-14 12:36:14.522350,13,848,170
589,2021-02-22 10:14:19.770467,2021-02-22 16:59:32.937065,2021-02-22 12:35:19.770467,2021-02-22 16:59:32.937065,456,419,468
590,2021-05-28 02:06:04.557909,2021-05-28 05:27:42.929528,2021-05-28 04:27:04.557909,2021-05-28 07:25:42.929528,642,723,347
591,2021-06-15 11:49:48.679332,2021-06-15 19:37:49.812692,2021-06-15 13:13:48.679332,2021-06-15 21:41:49.812692,89,285,860
592,2021-04-06 14:34:25.650037,2021-04-06 22:02:57.908657,2021-04-06 16:54:25.650037,2021-04-06 22:02:57.908657,475,361,864
593,2021-06-25 07:32:49.584486,2021-06-25 11:21:43.420454,2021-06-25 10:30:49.584486,2021-06-25 13:46:43.420454,404,479,175
594,2021-01-29 21:04:40.826753,2021-01-30 00:40:18.397579,2021-01-29 21:04:40.826753,2021-01-30 02:32:18.397579,900,21,806
595,2021-06-18 15:45:48.543158,2021-06-18 22:08:15.672911,2021-06-18 16:54:48.543158,2021-06-19 00:51:15.672911,233,421,488
596,2021-05-15 12:37:15.902533,2021-05-15 16:29:32.785307,2021-05-15 13:21:15.902533,2021-05-15 19:06:32.785307,288,617,129
597,2021-05-26 16:45:53.674094,2021-05-26 20:02:22.023361,2021-05-26 17:43:53.674094,2021-05-26 21:49:22.023361,722,593,871
598,2021-03-10 20:58:55.839145,2021-03-11 03:25:31.161809,2021-03-10 23:28:55.839145,2021-03-11 04:13:31.161809,721,334,646
599,2021-05-16 19:12:59.118126,2021-05-17 02:54:00.840173,2021-05-16 19:43:59.118126,2021-05-17 04:35:00.840173,149,906,601
600,2021-04-22 05:01:11.973950,2021-04-22 10:03:29.910877,2021-04-22 07:37:11.973950,2021-04-22 10:23:29.910877,660,630,13
601,2021-05-12 04:40:44.084394,2021-05-12 12:15:07.432132,2021-05-12 05:03:44.084394,2021-05-12 12:15:07.432132,1,394,250
602,2021-03-29 04:13:28.302317,2021-03-29 08:33:40.264016,2021-03-29 05:46:28.302317,2021-03-29 08:39:40.264016,68,9,522
603,2021-01-19 12:02:41.009767,2021-01-19 15:01:48.020513,2021-01-19 12:02:41.009767,2021-01-19 15:56:48.020513,588,382,662
604,2021-05-11 13:22:44.545333,2021-05-11 21:08:33.837473,2021-05-11 13:22:44.545333,2021-05-11 22:32:33.837473,328,376,854
605,2021-01-17 13:37:25.490476,2021-01-17 20:18:18.388423,2021-01-17 14:39:25.490476,2021-01-17 20:18:18.388423,598,223,176
606,2021-01-06 16:51:02.369009,2021-01-06 22:05:47.738407,2021-01-06 17:16:02.369009,2021-01-06 23:54:47.738407,148,608,831
607,2021-06-26 23:09:44.938698,2021-06-27 01:23:15.163650,2021-06-26 23:34:44.938698,2021-06-27 04:00:15.163650,73,874,533
608,2021-03-31 16:40:47.950761,2021-03-31 22:11:33.784436,2021-03-31 19:19:47.950761,2021-03-31 23:09:33.784436,355,849,312
609,2021-02-01 20:16:31.899958,2021-02-01 22:57:09.129272,2021-02-01 20:16:31.899958,2021-02-01 22:57:09.129272,661,366,448
610,2021-01-13 10:54:45.445444,2021-01-13 13:06:34.759919,2021-01-13 10:54:45.445444,2021-01-13 13:33:34.759919,222,174,507
611,2021-05-13 20:39:42.602139,2021-05-14 01:20:07.727877,2021-05-13 20:55:42.602139,2021-05-14 03:27:07.727877,606,22,562
612,2021-06-09 14:45:16.674638,2021-06-09 18:08:34.092323,2021-06-09 15:58:16.674638,2021-06-09 18:08:34.092323,269,766,731
613,2021-01-17 06:26:27.026042,2021-01-17 10:50:28.536770,2021-01-17 07:37:27.026042,2021-01-17 11:09:28.536770,255,877,15
614,2021-05-28 12:04:57.009192,2021-05-28 16:46:20.053883,2021-05-28 12:09:57.009192,2021-05-28 16:56:20.053883,308,826,647
615,2021-04-21 11:16:33.021920,2021-04-21 17:51:45.369269,2021-04-21 12:24:33.021920,2021-04-21 20:18:45.369269,387,791,16
616,2021-04-19 22:03:55.409712,2021-04-20 00:40:30.921078,2021-04-19 22:07:55.409712,2021-04-20 01:49:30.921078,270,820,130
617,2021-02-20 01:28:00.450300,2021-02-20 05:06:31.625097,2021-02-20 01:34:00.450300,2021-02-20 07:52:31.625097,789,247,702
618,2021-03-19 07:03:13.757614,2021-03-19 10:09:21.244232,2021-03-19 07:59:13.757614,2021-03-19 10:09:21.244232,242,755,116
619,2021-03-13 18:09:29.013654,2021-03-14 01:08:12.017255,2021-03-13 19:16:29.013654,2021-03-14 02:18:12.017255,304,101,136
620,2021-06-27 23:01:56.345324,2021-06-28 04:39:34.699643,2021-06-27 23:50:56.345324,2021-06-28 07:22:34.699643,655,43,64
621,2021-02-04 23:41:46.724292,2021-02-05 02:43:09.958572,2021-02-05 01:03:46.724292,2021-02-05 02:43:09.958572,802,521,596
622,2021-06-14 12:56:18.063104,2021-06-14 18:11:40.725571,2021-06-14 13:07:18.063104,2021-06-14 18:11:40.725571,428,424,609
623,2021-01-11 14:28:34.405624,2021-01-11 17:27:14.304891,2021-01-11 16:09:34.405624,2021-01-11 19:01:14.304891,864,898,795
624,2021-06-05 02:12:37.618384,2021-06-05 05:39:09.868405,2021-06-05 05:08:37.618384,2021-06-05 06:52:09.868405,302,367,414
625,2021-04-14 00:31:07.419651,2021-04-14 07:54:11.049276,2021-04-14 01:24:07.419651,2021-04-14 08:51:11.049276,17,219,316
626,2021-03-26 04:57:49.510212,2021-03-26 10:41:01.100322,2021-03-26 05:54:49.510212,2021-03-26 12:26:01.100322,66,287,70
627,2021-03-25 20:52:25.685151,2021-03-25 23:56:47.169957,2021-03-25 22:42:25.685151,2021-03-26 01:05:47.169957,877,566,620
628,2021-06-19 03:09:47.740816,2021-06-19 07:43:46.703549,2021-06-19 03:09:47.740816,2021-06-19 10:10:46.703549,636,346,121
629,2021-05-08 04:39:27.754274,2021-05-08 11:45:08.730121,2021-05-08 04:57:27.754274,2021-05-08 11:45:08.730121,643,348,353
630,2021-03-10 09:39:03.194751,2021-03-10 17:10:28.397982,2021-03-10 11:23:03.194751,2021-03-10 17:10:28.397982,703,127,504
631,2021-06-19 03:21:27.877698,2021-06-19 09:46:26.885022,2021-06-19 03:21:27.877698,2021-06-19 12:20:26.885022,554,186,502
632,2021-01-07 05:26:28.734687,2021-01-07 10:35:29.299699,2021-01-07 07:09:28.734687,2021-01-07 11:15:29.299699,734,507,848
633,2021-01-15 08:29:01.487922,2021-01-15 16:13:41.314176,2021-01-15 10:00:01.487922,2021-01-15 18:23:41.314176,262,709,415
634,2021-04-21 21:16:39.789004,2021-04-22 00:04:14.129545,2021-04-21 21:37:39.789004,2021-04-22 02:15:14.129545,17,838,426
635,2021-02-27 16:20:31.093647,2021-02-27 18:58:46.907987,2021-02-27 16:58:31.093647,2021-02-27 19:19:46.907987,661,679,425
636,2021-04-20 01:41:05.407335,2021-04-20 06:14:17.669356,2021-04-20 01:41:05.407335,2021-04-20 07:37:17.669356,354,655,731
637,2021-02-12 14:17:04.705715,2021-02-12 16:30:33.747761,2021-02-12 14:17:04.705715,2021-02-12 18:46:33.747761,843,145,255
638,2021-06-12 06:06:36.390404,2021-06-12 11:03:22.986740,2021-06-12 08:50:36.390404,2021-06-12 11:07:22.986740,430,889,666
639,2021-05-19 06:52:08.904724,2021-05-19 11:12:06.789986,2021-05-19 09:50:08.904724,2021-05-19 12:26:06.789986,550,188,330
640,2021-03-07 06:00:12.597907,2021-03-07 10:35:14.211874,2021-03-07 06:11:12.597907,2021-03-07 10:35:14.211874,187,466,30
641,2021-04-05 23:18:22.729316,2021-04-06 03:23:45.748038,2021-04-06 01:57:22.729316,2021-04-06 05:26:45.748038,36,371,731
642,2021-06-24 07:42:55.312364,2021-06-24 14:03:22.840497,2021-06-24 07:42:55.312364,2021-06-24 14:41:22.840497,417,200,326
643,2021-02-14 22:39:40.775630,2021-02-15 05:14:50.947519,2021-02-15 01:36:40.775630,2021-02-15 06:31:50.947519,911,288,730
644,2021-04-26 03:06:28.227278,2021-04-26 09:47:16.401378,2021-04-26 04:10:28.227278,2021-04-26 09:50:16.401378,391,628,406
645,2021-04-18 06:44:39.358719,2021-04-18 14:42:04.839465,2021-04-18 07:01:39.358719,2021-04-18 17:11:04.839465,274,841,55
646,2021-04-25 02:06:55.075043,2021-04-25 09:01:05.899630,2021-04-25 02:06:55.075043,2021-04-25 10:38:05.899630,642,559,424
647,2021-03-15 22:33:52.995352,2021-03-16 03:36:21.831719,2021-03-16 01:17:52.995352,2021-03-16 05:26:21.831719,450,367,718
648,2021-01-24 02:37:03.493007,2021-01-24 10:12:44.987973,2021-01-24 02:49:03.493007,2021-01-24 11:52:44.987973,159,399,805
649,2021-03-18 01:07:48.513359,2021-03-18 08:12:06.310265,2021-03-18 03:37:48.513359,2021-03-18 10:01:06.310265,908,823,417
650,2021-05-27 16:38:18.410573,2021-05-27 20:39:56.858796,2021-05-27 17:04:18.410573,2021-05-27 22:57:56.858796,150,309,373
651,2021-06-23 02:17:07.587134,2021-06-23 08:40:17.825482,2021-06-23 02:17:07.587134,2021-06-23 08:44:17.825482,303,902,574
652,2021-03-29 17:21:56.417278,2021-03-29 23:47:14.056127,2021-03-29 19:05:56.417278,2021-03-29 23:47:14.056127,421,769,906
653,2021-03-15 02:25:04.932504,2021-03-15 07:03:04.552388,2021-03-15 04:37:04.932504,2021-03-15 07:08:04.552388,490,47,702
654,2021-02-25 21:13:16.824121,2021-02-26 01:08:44.744920,2021-02-25 21:41:16.824121,2021-02-26 02:38:44.744920,483,825,16
655,2021-05-26 15:14:00.336979,2021-05-26 22:12:05.385408,2021-05-26 17:35:00.336979,2021-05-26 23:33:05.385408,854,347,540
656,2021-02-04 23:25:18.435611,2021-02-05 02:20:22.202219,2021-02-04 23:26:18.435611,2021-02-05 03:22:22.202219,346,107,694
657,2021-01-16 06:46:24.858111,2021-01-16 09:18:54.042983,2021-01-16 07:20:24.858111,2021-01-16 11:43:54.042983,174,415,380
658,2021-05-02 19:57:57.645110,2021-05-02 23:07:56.529066,2021-05-02 20:10:57.645110,2021-05-02 23:44:56.529066,410,286,365
659,2021-05-29 23:25:12.111366,2021-05-30 05:59:42.619124,2021-05-30 00:42:12.111366,2021-05-30 07:04:42.619124,449,57,480
660,2021-05-29 15:39:08.383592,2021-05-29 21:07:03.050073,2021-05-29 17:02:08.383592,2021-05-29 22:30:03.050073,778,593,170
661,2021-05-03 17:27:24.408874,2021-05-03 21:49:45.540063,2021-05-03 17:27:24.408874,2021-05-03 23:41:45.540063,687,44,412
662,2021-06-28 20:26:04.526537,2021-06-29 01:05:59.106014,2021-06-28 23:21:04.526537,2021-06-29 01:05:59.106014,678,892,632
663,2021-06-21 01:47:16.388837,2021-06-21 08:43:42.745602,2021-06-21 03:37:16.388837,2021-06-21 08:43:42.745602,496,866,1
664,2021-04-01 12:39:12.528497,2021-04-01 14:47:34.904355,2021-04-01 12:39:12.528497,2021-04-01 15:23:34.904355,623,788,711
665,2021-06-09 01:22:36.228661,2021-06-09 04:37:23.286311,2021-06-09 01:49:36.228661,2021-06-09 05:50:23.286311,742,898,377
666,2021-03-16 09:51:35.864382,2021-03-16 14:23:51.034405,2021-03-16 09:51:35.864382,2021-03-16 15:05:51.034405,172,688,11
667,2021-02-07 01:30:27.938139,2021-02-07 05:07:52.657209,2021-02-07 03:14:27.938139,2021-02-07 08:02:52.657209,559,275,154
668,2021-05-07 11:03:54.097550,2021-05-07 14:25:50.687484,2021-05-07 12:58:54.097550,2021-05-07 16:43:50.687484,24,403,160
669,2021-04-16 13:13:31.210516,2021-04-16 16:48:40.634229,2021-04-16 15:36:31.210516,2021-04-16 17:45:40.634229,891,662,835
670,2021-04-04 05:40:41.052631,2021-04-04 07:42:08.151345,2021-04-04 07:29:41.052631,2021-04-04 07:42:08.151345,163,265,594
671,2021-01-30 20:34:27.256476,2021-01-31 02:55:34.886710,2021-01-30 22:59:27.256476,2021-01-31 02:57:34.886710,97,230,307
672,2021-02-03 06:25:51.322344,2021-02-03 11:56:52.345956,2021-02-03 06:25:51.322344,2021-02-03 13:07:52.345956,102,353,6
673,2021-02-15 02:55:23.228333,2021-02-15 06:47:37.263159,2021-02-15 03:15:23.228333,2021-02-15 09:34:37.263159,407,587,651
674,2021-04-29 13:31:05.083799,2021-04-29 20:58:09.458871,2021-04-29 13:31:05.083799,2021-04-29 23:56:09.458871,308,109,245
675,2021-02-01 13:29:57.736142,2021-02-01 19:07:57.948443,2021-02-01 15:16:57.736142,2021-02-01 19:38:57.948443,503,447,107
676,2021-02-13 11:07:35.139617,2021-02-13 18:06:31.243839,2021-02-13 13:38:35.139617,2021-02-13 18:12:31.243839,346,29,870
677,2021-06-23 19:03:17.642224,2021-06-23 23:55:04.011173,2021-06-23 21:47:17.642224,2021-06-23 23:55:04.011173,617,380,143
678,2021-01-17 23:59:52.693363,2021-01-18 03:46:11.137923,2021-01-17 23:59:52.693363,2021-01-18 03:46:11.137923,237,52,95
679,2021-05-08 17:37:05.043431,2021-05-08 21:18:49.922132,2021-05-08 19:06:05.043431,2021-05-08 23:02:49.922132,506,306,275
680,2021-01-27 02:04:11.903076,2021-01-27 07:30:18.843234,2021-01-27 03:19:11.903076,2021-01-27 07:55:18.843234,248,356,459
681,2021-04-12 13:49:05.703363,2021-04-12 18:21:17.174335,2021-04-12 16:37:05.703363,2021-04-12 19:13:17.174335,582,552,577
682,2021-06-21 19:05:48.576950,2021-06-22 03:05:43.607211,2021-06-21 19:05:48.576950,2021-06-22 05:27:43.607211,523,871,807
683,2021-04-19 00:46:33.540012,2021-04-19 06:01:17.574202,2021-04-19 03:34:33.540012,2021-04-19 06:01:17.574202,263,203,894
684,2021-01-13 07:02:54.175502,2021-01-13 11:44:54.462613,2021-01-13 08:31:54.175502,2021-01-13 14:10:54.462613,730,817,238
685,2021-05-28 03:16:40.838350,2021-05-28 11:11:06.987054,2021-05-28 04:04:40.838350,2021-05-28 12:01:06.987054,706,2,875
686,2021-06-07 13:22:23.330756,2021-06-07 16:19:45.452786,2021-06-07 14:51:23.330756,2021-06-07 18:46:45.452786,288,685,558
687,2021-02-28 16:43:13.626277,2021-02-28 23:10:38.663942,2021-02-28 19:18:13.626277,2021-02-28 23:10:38.663942,709,168,262
688,2021-06-28 14:02:25.979234,2021-06-28 21:36:04.825443,2021-06-28 14:34:25.979234,2021-06-28 22:48:04.825443,158,818,109
689,2021-03-09 00:35:26.863971,2021-03-09 02:37:29.580541,2021-03-09 00:35:26.863971,2021-03-09 02:37:29.580541,657,537,908
690,2021-03-31 18:49:14.436556,2021-03-31 21:37:36.264053,2021-03-31 21:04:14.436556,2021-03-31 22:56:36.264053,99,591,231
691,2021-02-23 00:18:05.451063,2021-02-23 07:35:26.276377,2021-02-23 02:37:05.451063,2021-02-23 09:05:26.276377,1,253,48
692,2021-03-07 07:40:28.171795,2021-03-07 12:51:39.899553,2021-03-07 08:08:28.171795,2021-03-07 13:46:39.899553,634,3,314
693,2021-03-31 00:25:16.003563,2021-03-31 07:49:43.091735,2021-03-31 00:25:16.003563,2021-03-31 07:49:43.091735,368,325,272
694,2021-04-18 18:40:16.964684,2021-04-18 22:27:34.669569,2021-04-18 18:56:16.964684,2021-04-18 22:38:34.669569,530,336,802
695,2021-05-25 13:31:03.532050,2021-05-25 16:22:02.501867,2021-05-25 14:43:03.532050,2021-05-25 16:22:02.501867,388,191,14
696,2021-03-11 01:41:40.489183,2021-03-11 05:51:16.593537,2021-03-11 01:41:40.489183,2021-03-11 07:24:16.593537,342,678,803
697,2021-05-03 04:01:40.878653,2021-05-03 11:37:36.025590,2021-05-03 05:36:40.878653,2021-05-03 14:22:36.025590,155,649,269
698,2021-01-31 09:16:55.897928,2021-01-31 13:07:29.097412,2021-01-31 09:16:55.897928,2021-01-31 13:23:29.097412,310,655,380
699,2021-02-04 10:00:23.554571,2021-02-04 12:55:32.652352,2021-02-04 10:27:23.554571,2021-02-04 15:02:32.652352,855,388,428
700,2021-06-23 00:55:31.398846,2021-06-23 04:15:07.544605,2021-06-23 01:24:31.398846,2021-06-23 05:55:07.544605,801,917,407
701,2021-05-10 20:31:21.639582,2021-05-11 03:01:42.283616,2021-05-10 20:55:21.639582,2021-05-11 03:23:42.283616,712,16,428
702,2021-06-10 23:34:06.555840,2021-06-11 05:23:46.279843,2021-06-11 01:48:06.555840,2021-06-11 06:34:46.279843,271,731,146
703,2021-06-04 19:27:00.321172,2021-06-05 00:27:42.984860,2021-06-04 19:54:00.321172,2021-06-05 01:10:42.984860,422,585,322
704,2021-06-16 16:36:48.396124,2021-06-16 21:57:44.487558,2021-06-16 18:38:48.396124,2021-06-16 21:57:44.487558,597,363,37
705,2021-06-02 04:08:41.784042,2021-06-02 08:15:25.913235,2021-06-02 05:46:41.784042,2021-06-02 08:44:25.913235,795,527,480
706,2021-03-15 18:11:54.314203,2021-03-16 01:16:31.461186,2021-03-15 19:27:54.314203,2021-03-16 03:45:31.461186,738,100,236
707,2021-06-21 16:41:02.646287,2021-06-21 20:46:07.257626,2021-06-21 17:32:02.646287,2021-06-21 22:58:07.257626,176,913,534
708,2021-03-07 12:34:13.874817,2021-03-07 20:00:03.224155,2021-03-07 14:18:13.874817,2021-03-07 20:00:03.224155,771,257,587
709,2021-03-16 06:17:56.923321,2021-03-16 08:39:29.917520,2021-03-16 09:04:56.923321,2021-03-16 10:28:29.917520,303,51,49
710,2021-03-21 01:11:51.822849,2021-03-21 04:46:03.743482,2021-03-21 02:19:51.822849,2021-03-21 07:02:03.743482,825,502,760
711,2021-05-29 19:20:05.207362,2021-05-29 21:37:11.950756,2021-05-29 19:20:05.207362,2021-05-30 00:15:11.950756,67,839,13
712,2021-04-02 00:50:13.893932,2021-04-02 08:11:03.439040,2021-04-02 01:52:13.893932,2021-04-02 08:11:03.439040,499,377,733
713,2021-05-23 06:02:26.384410,2021-05-23 12:15:33.864078,2021-05-23 07:40:26.384410,2021-05-23 12:15:33.864078,241,638,737
714,2021-01-07 17:35:37.444924,2021-01-07 20:12:54.267386,2021-01-07 19:05:37.444924,2021-01-07 22:06:54.267386,349,740,378
715,2021-05-28 05:01:48.094413,2021-05-28 08:47:56.624760,2021-05-28 05:01:48.094413,2021-05-28 09:14:56.624760,614,436,671
716,2021-01-31 01:43:08.453946,2021-01-31 08:33:23.617471,2021-01-31 02:36:08.453946,2021-01-31 10:57:23.617471,79,333,474
717,2021-02-23 05:46:52.221984,2021-02-23 13:38:22.384435,2021-02-23 06:50:52.221984,2021-02-23 13:56:22.384435,59,184,651
718,2021-06-02 13:19:03.752637,2021-06-02 17:17:43.269988,2021-06-02 14:13:03.752637,2021-06-02 20:09:43.269988,764,429,577
719,2021-05-25 17:20:53.394919,2021-05-26 01:02:11.665089,2021-05-25 17:20:53.394919,2021-05-26 02:18:11.665089,859,849,467
720,2021-02-09 01:07:06.268956,2021-02-09 06:12:35.198727,2021-02-09 01:07:06.268956,2021-02-09 06:19:35.198727,304,349,151
721,2021-01-05 22:38:54.659864,2021-01-06 01:35:43.743486,2021-01-05 23:52:54.659864,2021-01-06 01:35:43.743486,757,447,580
722,2021-03-13 23:05:47.026214,2021-03-14 03:59:21.554593,2021-03-14 00:52:47.026214,2021-03-14 03:59:21.554593,370,310,881
723,2021-03-08 19:46:26.459447,2021-03-09 00:52:48.900288,2021-03-08 21:02:26.459447,2021-03-09 02:20:48.900288,756,579,663
724,2021-02-14 11:14:25.372551,2021-02-14 18:14:00.856290,2021-02-14 12:20:25.372551,2021-02-14 20:34:00.856290,655,191,18
725,2021-03-21 05:42:52.320829,2021-03-21 13:05:52.305955,2021-03-21 06:35:52.320829,2021-03-21 14:41:52.305955,739,783,652
726,2021-03-25 18:23:57.303027,2021-03-25 22:21:11.354054,2021-03-25 18:33:57.303027,2021-03-25 23:39:11.354054,786,615,665
727,2021-01-11 09:37:56.472508,2021-01-11 13:10:09.198846,2021-01-11 11:27:56.472508,2021-01-11 13:10:09.198846,383,364,561
728,2021-06-26 19:08:30.704045,2021-06-27 01:27:16.868089,2021-06-26 19:08:30.704045,2021-06-27 02:43:16.868089,390,36,183
729,2021-04-22 18:20:15.387125,2021-04-23 02:16:47.821446,2021-04-22 18:40:15.387125,2021-04-23 03:28:47.821446,845,66,278
730,2021-01-30 11:56:29.104699,2021-01-30 16:20:17.930062,2021-01-30 12:52:29.104699,2021-01-30 18:51:17.930062,186,397,243
731,2021-01-10 06:53:43.018769,2021-01-10 10:19:31.123591,2021-01-10 08:48:43.018769,2021-01-10 13:02:31.123591,501,867,278
732,2021-03-23 22:54:13.354006,2021-03-24 03:08:47.685623,2021-03-23 23:37:13.354006,2021-03-24 05:24:47.685623,324,819,451
733,2021-04-16 22:28:42.325825,2021-04-17 04:04:05.265693,2021-04-16 23:19:42.325825,2021-04-17 05:51:05.265693,102,13,319
734,2021-02-24 01:00:53.031656,2021-02-24 06:15:58.519178,2021-02-24 01:25:53.031656,2021-02-24 07:20:58.519178,297,493,816
735,2021-06-02 05:29:07.914043,2021-06-02 09:19:51.347572,2021-06-02 06:18:07.914043,2021-06-02 12:09:51.347572,346,440,459
736,2021-05-20 16:34:45.954193,2021-05-20 19:32:47.347089,2021-05-20 17:56:45.954193,2021-05-20 20:39:47.347089,777,837,96
737,2021-03-23 07:55:16.582666,2021-03-23 11:10:02.248626,2021-03-23 09:31:16.582666,2021-03-23 13:58:02.248626,731,616,811
738,2021-04-19 03:23:09.037902,2021-04-19 06:25:13.507996,2021-04-19 05:32:09.037902,2021-04-19 08:10:13.507996,380,515,63
739,2021-06-26 04:20:07.650794,2021-06-26 06:50:11.566848,2021-06-26 05:21:07.650794,2021-06-26 09:11:11.566848,725,116,873
740,2021-06-27 07:39:02.605348,2021-06-27 13:45:22.390667,2021-06-27 10:14:02.605348,2021-06-27 14:10:22.390667,844,513,338
741,2021-02-14 21:48:06.547086,2021-02-15 04:56:47.431961,2021-02-14 22:12:06.547086,2021-02-15 06:32:47.431961,777,208,229
742,2021-01-01 12:58:17.463894,2021-01-01 15:48:26.036394,2021-01-01 15:47:17.463894,2021-01-01 16:57:26.036394,444,352,201
743,2021-02-25 23:02:34.520603,2021-02-26 04:35:23.634780,2021-02-26 00:43:34.520603,2021-02-26 06:25:23.634780,83,355,206
744,2021-01-17 19:33:47.257698,2021-01-17 22:12:35.690080,2021-01-17 21:40:47.257698,2021-01-18 00:18:35.690080,890,799,441
745,2021-05-09 03:09:07.047024,2021-05-09 06:18:53.468851,2021-05-09 03:15:07.047024,2021-05-09 07:32:53.468851,459,620,356
746,2021-03-08 23:44:02.940734,2021-03-09 07:05:48.075536,2021-03-09 01:30:02.940734,2021-03-09 07:58:48.075536,677,290,484
747,2021-06-11 05:16:16.406181,2021-06-11 10:35:39.043549,2021-06-11 06:02:16.406181,2021-06-11 11:58:39.043549,653,118,531
748,2021-02-19 17:51:35.214833,2021-02-19 23:34:00.917590,2021-02-19 20:14:35.214833,2021-02-19 23:37:00.917590,768,424,389
749,2021-04-18 05:25:27.218944,2021-04-18 09:10:01.637554,2021-04-18 06:44:27.218944,2021-04-18 09:49:01.637554,402,181,398
750,2021-04-15 14:56:37.783035,2021-04-15 20:23:13.388199,2021-04-15 17:24:37.783035,2021-04-15 20:39:13.388199,280,80,652
751,2021-01-07 00:31:38.564780,2021-01-07 04:01:44.403692,2021-01-07 02:02:38.564780,2021-01-07 04:01:44.403692,439,329,454
752,2021-05-25 15:33:17.509470,2021-05-25 19:14:39.510687,2021-05-25 17:32:17.509470,2021-05-25 20:55:39.510687,451,734,604
753,2021-03-05 15:00:05.029528,2021-03-05 17:07:10.638828,2021-03-05 17:27:05.029528,2021-03-05 17:55:10.638828,604,735,481
754,2021-06-14 20:52:13.562284,2021-06-15 03:04:09.898376,2021-06-14 21:07:13.562284,2021-06-15 04:16:09.898376,285,748,232
755,2021-04-02 11:08:13.528209,2021-04-02 13:30:37.492644,2021-04-02 11:24:13.528209,2021-04-02 14:31:37.492644,769,682,198
756,2021-02-11 05:35:43.203603,2021-02-11 08:34:31.849456,2021-02-11 05:41:43.203603,2021-02-11 08:34:31.849456,602,477,415
757,2021-06-08 23:55:17.648327,2021-06-09 04:34:15.811455,2021-06-09 00:57:17.648327,2021-06-09 06:12:15.811455,848,507,861
758,2021-05-21 11:14:04.277108,2021-05-21 16:49:31.114179,2021-05-21 13:11:04.277108,2021-05-21 19:27:31.114179,476,395,441
759,2021-01-17 00:24:40.177682,2021-01-17 06:24:09.351565,2021-01-17 00:48:40.177682,2021-01-17 08:00:09.351565,263,812,354
760,2021-01-15 14:57:38.508841,2021-01-15 22:02:23.663687,2021-01-15 15:00:38.508841,2021-01-15 23:20:23.663687,113,278,884
761,2021-04-13 15:50:12.664900,2021-04-13 18:12:50.377935,2021-04-13 15:50:12.664900,2021-04-13 19:25:50.377935,708,695,69
762,2021-04-29 06:36:56.962893,2021-04-29 14:22:45.484366,2021-04-29 08:23:56.962893,2021-04-29 14:59:45.484366,536,167,791
763,2021-03-13 16:25:02.454674,2021-03-13 23:24:13.252903,2021-03-13 18:01:02.454674,2021-03-14 00:55:13.252903,860,594,95
764,2021-01-20 11:36:37.790166,2021-01-20 18:44:46.558006,2021-01-20 12:29:37.790166,2021-01-20 19:37:46.558006,915,423,369
765,2021-05-03 21:02:52.879572,2021-05-04 04:59:08.410093,2021-05-03 22:57:52.879572,2021-05-04 04:59:08.410093,821,770,507
766,2021-04-04 14:08:09.785686,2021-04-04 19:30:51.609519,2021-04-04 14:28:09.785686,2021-04-04 20:06:51.609519,101,349,285
767,2021-03-01 07:19:45.458885,2021-03-01 11:29:34.517033,2021-03-01 10:02:45.458885,2021-03-01 11:54:34.517033,497,871,665
768,2021-06-22 20:45:10.303818,2021-06-22 23:10:24.156760,2021-06-22 22:52:10.303818,2021-06-22 23:10:24.156760,86,267,723
769,2021-04-12 16:20:13.018889,2021-04-12 20:55:48.456573,2021-04-12 16:33:13.018889,2021-04-12 22:30:48.456573,819,59,496
770,2021-05-16 07:58:38.725109,2021-05-16 14:39:08.931806,2021-05-16 10:24:38.725109,2021-05-16 15:33:08.931806,150,399,257
771,2021-05-26 02:37:36.065465,2021-05-26 10:13:47.631461,2021-05-26 04:27:36.065465,2021-05-26 10:13:47.631461,694,331,758
772,2021-01-18 00:24:36.229163,2021-01-18 08:13:41.339836,2021-01-18 02:16:36.229163,2021-01-18 09:03:41.339836,883,118,46
